Mrk_7139;35.688
Mrk_13730;35.688
Mrk_16376;35.688
Mrk_7144;35.688
Mrk_12498;35.688
Mrk_7140;35.688
Mrk_7128;35.688
Mrk_14998;35.905
Mrk_13127;35.905
Mrk_16271;36.123
Mrk_7198;36.123
Mrk_1454;36.123
Mrk_13126;36.123
Mrk_7212;36.123
Mrk_16198;36.123
Mrk_16274;36.123
Mrk_11040;36.123
Mrk_15175;36.123
Mrk_16282;36.123
Mrk_16193;36.123
Mrk_7214;37.451
Mrk_7219;37.451
Mrk_13729;37.451
Mrk_11910;37.451
Mrk_14364;37.885
Mrk_1102;37.885
Mrk_1106;37.885
Mrk_7222;37.885
Mrk_7220;37.885
Mrk_14367;37.885
Mrk_13122;38.763
Mrk_16394;38.763
Mrk_7229;38.763
Mrk_13125;38.763
Mrk_7234;39.197
Mrk_16396;39.197
Mrk_16397;39.197
Mrk_7232;39.197
Mrk_7249;39.632
Mrk_7253;39.632
Mrk_7246;39.632
Mrk_7250;39.632
Mrk_5193;39.632
Mrk_16508;40.154
Mrk_16466;40.154
Mrk_15121;41.206
Mrk_12515;41.206
Mrk_12516;41.727
Mrk_8036;42.249
Mrk_12706;42.249
Mrk_12704;42.249
Mrk_12702;42.684
Mrk_16601;44.147
Mrk_16602;44.873
Mrk_7273;44.873
Mrk_7286;45.308
Mrk_7288;45.742
Mrk_16640;45.742
Mrk_12531;45.960
Mrk_12529;46.177
Mrk_15080;46.177
Mrk_12534;47.055
Mrk_16642;47.272
Mrk_7301;47.932
Mrk_7299;48.367
Mrk_16731;49.244
Mrk_16724;49.244
Mrk_7320;50.708
Mrk_7322;50.708
Mrk_7326;51.433
Mrk_7324;51.433
Mrk_7327;51.651
Mrk_7331;51.868
Mrk_7335;51.868
Mrk_7329;51.868
Mrk_7356;52.745
Mrk_16844;53.180
Mrk_12546;53.615
Mrk_159;54.054
Mrk_14625;54.492
Mrk_154;54.492
Mrk_14887;54.492
Mrk_10873;55.370
Mrk_10865;55.370
Mrk_14627;55.370
Mrk_14629;55.370
Mrk_7372;56.682
Mrk_7371;56.682
Mrk_7370;56.682
Mrk_7365;56.682
Mrk_7403;56.682
Mrk_12557;56.682
Mrk_17115;56.682
Mrk_7405;57.335
Mrk_7414;57.988
Mrk_7428;59.306
Mrk_17150;59.306
Mrk_17153;59.306
Mrk_7426;59.306
Mrk_12559;60.179
Mrk_17164;61.053
Mrk_7433;61.053
Mrk_17168;61.053
Mrk_7430;61.053
Mrk_15049;61.053
Mrk_7450;61.778
Mrk_17194;61.778
Mrk_7489;63.242
Mrk_12563;63.242
Mrk_14747;63.242
Mrk_14987;65.447
Mrk_17207;65.447
Mrk_7470;65.447
Mrk_14080;65.447
Mrk_7475;65.447
Mrk_14079;65.447
Mrk_7472;65.447
group;LG4
Mrk_10693;0.000
Mrk_10669;1.755
Mrk_10664;2.624
Mrk_10677;2.624
Mrk_13355;2.624
Mrk_13361;2.624
Mrk_13359;2.624
Mrk_13356;2.624
Mrk_13353;4.389
Mrk_10652;5.264
Mrk_10655;5.264
Mrk_10654;5.264
Mrk_11826;7.882
Mrk_11833;8.387
Mrk_12220;8.387
Mrk_11828;8.387
Mrk_11834;8.387
Mrk_10703;9.699
Mrk_6151;9.699
Mrk_6150;9.699
Mrk_10698;9.699
Mrk_12570;10.865
Mrk_6149;10.865
Mrk_12568;11.817
Mrk_7496;13.217
Mrk_17814;13.217
Mrk_7499;13.217
Mrk_14985;13.217
Mrk_17805;13.217
Mrk_7503;13.795
Mrk_7512;14.961
Mrk_4797;14.961
Mrk_4801;14.971
Mrk_7505;14.971
Mrk_7540;16.726
Mrk_16495;16.726
Mrk_12592;16.726
Mrk_17367;16.726
Mrk_7530;16.726
Mrk_14091;16.726
Mrk_3844;16.726
Mrk_7529;16.726
Mrk_7567;17.894
Mrk_9394;18.473
Mrk_7566;18.473
Mrk_11100;18.473
Mrk_11101;18.473
Mrk_106;18.690
Mrk_8852;18.908
Mrk_8854;18.908
Mrk_12595;19.781
Mrk_7599;20.654
Mrk_17726;20.654
Mrk_8213;20.654
Mrk_7594;20.654
Mrk_7601;20.654
Mrk_7572;20.654
Mrk_7623;20.872
Mrk_7611;20.872
Mrk_10901;21.089
Mrk_10908;21.089
Mrk_9538;21.745
Mrk_7655;21.967
Mrk_7695;22.401
Mrk_7610;22.401
Mrk_12613;22.401
Mrk_14765;22.401
Mrk_7697;23.713
Mrk_7700;23.713
Mrk_7696;24.152
Mrk_7717;24.591
Mrk_7724;24.591
Mrk_7714;24.591
Mrk_7733;26.377
Mrk_7731;26.377
Mrk_15522;26.812
Mrk_7737;27.029
Mrk_12617;27.247
Mrk_7740;27.247
Mrk_7734;27.247
Mrk_15542;28.013
Mrk_15536;28.013
Mrk_7750;28.780
Mrk_7759;29.547
Mrk_7783;30.314
Mrk_7778;30.314
Mrk_14923;30.314
Mrk_7784;31.191
Mrk_14892;31.191
Mrk_7788;31.191
Mrk_7803;33.180
Mrk_7808;33.180
Mrk_15721;33.831
Mrk_9784;33.831
Mrk_15717;33.831
Mrk_7809;33.831
Mrk_7818;33.831
Mrk_7825;34.708
Mrk_7823;34.708
Mrk_12643;34.708
Mrk_7828;34.708
Mrk_15709;34.708
Mrk_12646;36.199
Mrk_15886;37.184
Mrk_7851;38.676
Mrk_7860;38.676
Mrk_7858;38.676
Mrk_7862;39.988
Mrk_7874;39.988
Mrk_7863;39.988
Mrk_7886;42.193
Mrk_7884;42.193
Mrk_7883;42.193
Mrk_7887;42.193
Mrk_16041;43.947
Mrk_7906;46.169
Mrk_16055;46.169
Mrk_12656;47.481
Mrk_7911;50.468
Mrk_16133;53.269
Mrk_15090;53.455
Mrk_7923;54.052
Mrk_7943;56.442
Mrk_12674;56.442
Mrk_7950;56.442
Mrk_7944;56.442
Mrk_7941;56.442
Mrk_12666;56.442
Mrk_7940;56.442
Mrk_7956;57.754
Mrk_7957;57.754
Mrk_16241;57.754
Mrk_16238;57.754
Mrk_7953;57.754
Mrk_16291;60.293
Mrk_14724;60.293
Mrk_7964;60.713
Mrk_7966;62.180
Mrk_7969;62.844
Mrk_15207;63.508
Mrk_16343;63.508
group;LG5
Mrk_8606;0.000
Mrk_8620;0.439
Mrk_15179;0.439
Mrk_8624;0.439
Mrk_11061;0.439
Mrk_14689;0.874
Mrk_8858;0.874
Mrk_17117;0.874
Mrk_8613;0.874
Mrk_17125;1.526
Mrk_4468;2.179
Mrk_4477;2.179
Mrk_8351;2.179
Mrk_11016;2.179
Mrk_4462;2.179
Mrk_4461;2.179
Mrk_7491;2.179
Mrk_11089;4.842
Mrk_1465;4.842
Mrk_1466;4.842
Mrk_11116;5.251
Mrk_10842;5.491
Mrk_8581;7.480
Mrk_8576;7.480
Mrk_8582;7.480
Mrk_8578;7.480
Mrk_10834;7.480
Mrk_16982;8.499
Mrk_8550;9.797
Mrk_1315;10.555
Mrk_1326;10.555
Mrk_511;10.555
Mrk_1328;10.555
Mrk_3162;10.994
Mrk_1323;11.432
Mrk_7173;11.432
Mrk_1311;11.432
Mrk_1314;11.650
Mrk_8530;11.867
Mrk_16855;11.867
Mrk_8528;11.867
Mrk_7111;11.867
Mrk_1217;12.737
Mrk_1213;12.737
Mrk_15183;13.172
Mrk_12935;13.172
Mrk_12377;15.377
Mrk_12376;15.377
Mrk_5894;15.377
Mrk_5462;15.377
Mrk_12866;16.689
Mrk_8509;16.689
Mrk_12871;16.689
Mrk_8484;16.906
Mrk_8488;16.906
Mrk_16745;17.123
Mrk_16752;17.123
Mrk_16742;17.123
Mrk_14967;17.123
Mrk_8508;17.341
Mrk_8494;17.558
Mrk_8491;17.558
Mrk_8468;17.993
Mrk_807;17.993
Mrk_8480;17.993
Mrk_8492;17.993
Mrk_16681;17.993
Mrk_16501;18.716
Mrk_1187;19.084
Mrk_8422;19.084
Mrk_16450;20.175
Mrk_8408;20.175
Mrk_15135;20.175
Mrk_8411;20.175
Mrk_8412;20.175
Mrk_8413;20.175
Mrk_16448;20.175
Mrk_9858;21.929
Mrk_16347;21.929
Mrk_8389;21.929
Mrk_12846;21.929
Mrk_313;23.684
Mrk_300;23.684
Mrk_304;23.684
Mrk_298;23.684
Mrk_297;23.684
Mrk_311;23.901
Mrk_307;23.901
Mrk_8374;24.119
Mrk_9893;25.446
Mrk_4768;25.446
Mrk_9889;25.881
Mrk_14572;25.881
Mrk_16090;26.099
Mrk_16091;26.316
Mrk_16094;26.316
Mrk_8319;26.316
Mrk_9068;27.780
Mrk_8305;28.505
Mrk_7708;28.505
Mrk_7707;28.505
Mrk_16015;28.505
Mrk_15958;29.645
Mrk_12816;29.645
Mrk_8291;29.645
Mrk_8279;30.784
Mrk_8278;30.784
Mrk_8271;33.711
Mrk_8262;33.711
Mrk_14749;34.276
Mrk_8268;34.276
Mrk_15845;35.588
Mrk_8248;35.588
Mrk_15863;36.023
Mrk_15555;36.023
Mrk_15865;36.023
Mrk_8243;36.023
Mrk_8242;36.023
Mrk_4428;36.023
Mrk_14881;36.458
Mrk_15550;36.458
Mrk_15189;37.327
Mrk_14129;37.327
Mrk_8231;37.327
Mrk_8229;37.327
Mrk_14991;38.640
Mrk_12792;39.517
Mrk_12795;39.517
Mrk_16309;39.952
Mrk_12793;39.952
Mrk_6256;40.169
Mrk_14139;40.386
Mrk_8370;40.386
Mrk_6257;40.386
Mrk_8191;41.036
Mrk_8193;41.036
Mrk_14124;41.702
Mrk_14126;41.702
Mrk_8171;43.019
Mrk_12750;43.019
Mrk_12751;43.019
Mrk_15348;43.019
Mrk_8168;45.692
Mrk_15241;46.568
Mrk_8164;46.568
Mrk_8163;46.568
Mrk_17942;48.322
Mrk_15034;48.322
Mrk_17940;48.322
Mrk_8151;48.322
Mrk_12747;48.322
Mrk_17918;48.877
Mrk_8148;48.877
Mrk_15071;48.877
Mrk_15628;52.364
Mrk_15605;52.364
Mrk_15589;52.364
Mrk_15607;52.364
Mrk_15192;52.799
Mrk_15587;52.799
Mrk_15588;52.799
Mrk_17862;53.669
Mrk_12780;53.669
Mrk_12785;53.669
Mrk_17860;54.542
Mrk_8140;55.415
Mrk_8139;55.415
Mrk_17859;55.415
Mrk_17799;56.096
Mrk_8110;58.175
Mrk_17602;58.855
Mrk_12742;58.855
Mrk_8084;59.536
Mrk_8076;60.217
Mrk_15008;60.898
Mrk_8049;61.578
Mrk_8048;63.657
Mrk_14975;65.030
Mrk_12692;66.404
Mrk_16306;67.085
Mrk_14557;67.085
Mrk_14554;67.085
Mrk_8022;67.085
Mrk_16264;67.085
Mrk_8019;67.085
Mrk_15483;68.397
Mrk_15426;68.397
Mrk_17955;68.831
Mrk_15407;68.831
Mrk_8000;68.831
Mrk_17580;69.266
Mrk_7989;69.701
Mrk_17510;69.701
Mrk_17577;69.701
Mrk_11208;71.456
Mrk_742;71.456
group;LG6
Mrk_14757;0.000
Mrk_14160;0.875
Mrk_8654;0.875
Mrk_8652;0.875
Mrk_8656;3.077
Mrk_8662;4.367
Mrk_8666;5.238
Mrk_8667;5.238
Mrk_16865;5.671
Mrk_8663;5.671
Mrk_8671;5.671
Mrk_8673;5.671
Mrk_8684;6.753
Mrk_8683;7.117
Mrk_17243;7.834
Mrk_8691;7.834
Mrk_8706;9.581
Mrk_8702;9.581
Mrk_17362;9.581
Mrk_17365;9.581
Mrk_17396;10.301
Mrk_14790;10.301
Mrk_17431;11.754
Mrk_17476;11.754
Mrk_17474;11.754
Mrk_8750;15.810
Mrk_17601;16.682
Mrk_8732;16.682
Mrk_13607;17.113
Mrk_8738;17.113
Mrk_8739;17.113
Mrk_17656;17.113
Mrk_13604;17.570
Mrk_8823;19.937
Mrk_14184;19.937
Mrk_15278;19.937
Mrk_9567;19.937
Mrk_8803;20.602
Mrk_8794;21.267
Mrk_8786;21.267
Mrk_8790;21.742
Mrk_8796;22.216
Mrk_8927;24.514
Mrk_8787;24.514
Mrk_15185;24.970
Mrk_8784;24.971
Mrk_8900;25.426
Mrk_8841;25.426
Mrk_8844;25.426
Mrk_12952;25.426
Mrk_12946;25.645
Mrk_12951;25.645
Mrk_12950;25.645
Mrk_654;25.857
Mrk_662;25.857
Mrk_652;25.857
Mrk_665;25.864
Mrk_5621;27.730
Mrk_5617;27.730
Mrk_3331;28.777
Mrk_3333;28.777
Mrk_3332;29.606
Mrk_3329;30.221
Mrk_3328;30.221
Mrk_15893;30.652
Mrk_14590;30.652
Mrk_12983;30.652
Mrk_12977;30.652
Mrk_12979;30.652
Mrk_13759;32.736
Mrk_3913;33.419
Mrk_3917;33.419
Mrk_15957;34.222
Mrk_8946;34.222
Mrk_15960;35.169
Mrk_12956;36.154
Mrk_12959;37.191
Mrk_8959;37.191
Mrk_15051;37.191
Mrk_8964;37.191
Mrk_8968;37.622
Mrk_16032;37.622
Mrk_12964;37.622
Mrk_16031;37.622
Mrk_16029;37.622
Mrk_9298;38.519
Mrk_12970;41.975
Mrk_1230;42.364
Mrk_8980;43.299
Mrk_8998;43.717
Mrk_14191;44.233
Mrk_16111;44.233
Mrk_8995;46.119
Mrk_16148;46.360
Mrk_12446;48.010
Mrk_16221;48.950
Mrk_12798;49.012
Mrk_9020;49.884
Mrk_9016;49.884
Mrk_10661;49.884
Mrk_16228;49.884
Mrk_16234;50.315
Mrk_9028;50.315
Mrk_12987;50.746
Mrk_12989;50.746
Mrk_14631;54.357
Mrk_14378;54.357
Mrk_9035;58.750
Mrk_12995;58.754
Mrk_16354;59.779
Mrk_9036;59.779
Mrk_9038;59.779
Mrk_9045;59.995
Mrk_9054;60.210
Mrk_9046;60.210
Mrk_16364;60.210
Mrk_9061;61.811
Mrk_9083;62.604
Mrk_16517;63.093
Mrk_16511;63.093
Mrk_9116;64.204
Mrk_16483;64.204
Mrk_16477;64.204
Mrk_9108;64.998
Mrk_9106;64.998
Mrk_9111;64.998
Mrk_9109;64.998
Mrk_16490;64.998
Mrk_9124;68.084
Mrk_16558;68.084
Mrk_9115;68.084
Mrk_16575;68.515
Mrk_9132;68.515
Mrk_16573;68.515
Mrk_9127;68.515
Mrk_16576;68.515
Mrk_9126;68.515
Mrk_16654;68.946
Mrk_15120;68.946
Mrk_9135;68.946
Mrk_9133;68.946
Mrk_9134;68.946
Mrk_16659;69.813
Mrk_9174;70.679
group;LG7
Mrk_9212;0.000
Mrk_15859;0.000
Mrk_9225;0.870
Mrk_16127;0.870
Mrk_9232;1.301
Mrk_16156;1.301
Mrk_9228;1.301
Mrk_16547;3.941
Mrk_9237;3.941
Mrk_10320;5.257
Mrk_9239;5.688
Mrk_9235;5.688
Mrk_17057;7.438
Mrk_9245;8.305
Mrk_9250;8.305
Mrk_9255;8.736
Mrk_9256;8.736
Mrk_9267;9.825
Mrk_9272;10.914
Mrk_9274;10.914
Mrk_9271;10.914
Mrk_17336;10.914
Mrk_9305;14.489
Mrk_17540;14.489
Mrk_9312;16.228
Mrk_13048;16.228
Mrk_17594;16.228
Mrk_13052;16.228
Mrk_9313;16.228
Mrk_15197;18.230
Mrk_9317;21.435
Mrk_9318;21.435
Mrk_9331;23.992
Mrk_15033;23.992
Mrk_17921;25.259
Mrk_9340;25.259
Mrk_8343;26.892
Mrk_285;28.705
Mrk_8339;30.344
Mrk_9358;30.344
Mrk_9368;30.344
Mrk_8338;30.344
Mrk_15294;30.344
Mrk_15311;30.344
Mrk_5086;30.344
Mrk_9409;31.206
Mrk_9416;31.206
Mrk_9398;31.206
Mrk_15194;31.206
Mrk_9428;32.075
Mrk_9397;32.075
Mrk_12901;32.075
Mrk_15176;32.075
Mrk_13075;32.075
Mrk_4358;33.759
Mrk_9470;37.155
Mrk_9467;37.155
Mrk_9521;38.838
Mrk_9812;40.521
Mrk_9549;40.521
Mrk_9550;40.521
Mrk_12230;40.521
Mrk_13897;41.391
Mrk_13895;41.391
Mrk_9806;41.825
Mrk_13206;42.260
Mrk_13216;44.568
Mrk_8016;45.324
Mrk_16352;45.324
Mrk_9561;45.324
Mrk_16351;45.324
Mrk_14115;47.988
Mrk_735;47.988
Mrk_739;47.988
Mrk_5846;49.971
Mrk_2728;51.954
Mrk_5857;51.954
Mrk_14962;56.033
Mrk_9573;56.033
Mrk_9579;56.678
Mrk_9574;57.336
Mrk_9589;58.645
Mrk_9585;59.182
Mrk_9586;59.182
Mrk_13132;60.823
Mrk_9596;60.823
Mrk_9594;61.254
Mrk_9595;61.254
Mrk_9600;61.685
Mrk_16481;62.547
Mrk_9626;63.841
Mrk_9613;63.848
Mrk_13135;63.848
Mrk_16523;63.848
Mrk_9622;63.848
Mrk_9621;64.063
Mrk_9627;64.279
Mrk_13148;65.639
Mrk_9632;67.004
Mrk_9635;67.770
Mrk_9641;69.520
Mrk_13170;71.269
Mrk_13165;71.269
Mrk_13179;73.008
Mrk_9663;73.008
Mrk_13178;73.008
Mrk_16701;73.008
Mrk_13177;73.008
group;LG8
Mrk_14223;0.000
Mrk_14225;0.000
Mrk_9680;0.000
Mrk_17607;0.000
Mrk_14221;0.948
Mrk_9697;3.384
Mrk_15498;5.820
Mrk_9705;5.820
Mrk_15724;5.820
Mrk_15773;5.820
Mrk_9690;5.820
Mrk_9766;7.148
Mrk_9775;8.476
Mrk_14257;8.476
Mrk_13197;8.476
Mrk_9762;8.476
Mrk_9773;9.803
Mrk_14254;9.803
Mrk_14253;9.803
Mrk_14995;9.803
Mrk_17450;13.926
Mrk_9802;13.926
Mrk_9779;13.926
Mrk_17831;15.276
Mrk_9839;15.276
Mrk_17885;15.276
Mrk_17879;15.276
Mrk_9830;15.494
Mrk_17887;15.711
Mrk_13230;15.711
Mrk_17896;15.711
Mrk_14610;16.254
Mrk_9836;16.797
Mrk_9855;17.893
Mrk_9856;17.893
Mrk_11616;17.893
Mrk_9849;17.893
